Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2021-06-28,-1.5192665,-1.5076413,-0.74863666,1.0176857,0.26882902,0.9194639,-0.20526783,1.0097178,-0.9845247,-1.0184609,-0.6700523,-0.13836077,-1.2261162,-0.35209876,-0.7284777,-0.21281295,-0.052259292,-0.91263527,-1.4480784,-0.31436282,-0.8972527,-1.0480008,0.8996416,0.729339,-0.66340387,1.6054621,-1.1771879,0.16499281,0.114011854,-0.7280394,0.45920858,-1.0760403,-0.4040363,0.32793316,-0.83556896,0.6296555,0.66167605,-0.13078755,0.7610534,0.7454641,1.5839243,0.19715469,-0.94466615,-1.1357758,-0.27579075,-1.9331484,-1.3499486,-1.3086755,-0.21258697,0.03927166,-0.09736122,-0.20543805,0.14085943,-1.5219142,0.28089005,1.0806848,1.926935,1.5544281,1.7372785,0.4052516,0.6706543,0.41058922,-1.4618871,0.25725096,1.1549982,0.805463,-0.12054785,-0.078306496,-0.23496003,-0.41492143,0.23052499,0.21518192,0.5829563,-0.039963253,0.33401552,0.42482108,0.13539831,-0.58799887,-1.5890075,0.88948506,-0.3616044,0.113195606,0.35910597,-0.60087216,0.114909336,0.2525537,-0.08573598,-0.026181184,0.13499221,0.39007112,0.18985102,0.10694906,0.4003864,-0.737604,0.03936054,0.8467353,0.2253674,0.46314904,0.98644143,-0.3423851,-0.9438324,-0.2514857,-0.14835015,-0.1949639,-1.007998,0.59624565,-0.052056346,0.046749678,0.22594985,0.20020778,0.05677125,0.9763791,-0.035936356,-0.3613035,-0.08691626,1.1687192,0.12654652,0.09750037,0.23460728,1.4474096,-0.16464856,0.2908641,0.5094791,0.5567479,0.19660582,0.21972805,0.35519153,0.13131997
2021-06-29,-1.5355309,-1.5348196,-0.780627,1.0016075,0.30799627,0.9531521,-0.20733896,0.99728525,-0.9686568,-1.0449829,-0.66815996,-0.14995994,-1.2724082,-0.33903265,-0.70823395,-0.2355489,-0.046167426,-0.896704,-1.4582007,-0.30632135,-0.89150894,-1.033206,0.939705,0.73275745,-0.6626871,1.636392,-1.1645789,0.13343717,0.113222495,-0.7211796,0.4750223,-1.0995691,-0.3934825,0.3407484,-0.8534495,0.65654916,0.6593491,-0.11321008,0.75930285,0.7375736,1.5793985,0.22641665,-0.95693934,-1.1650736,-0.2791893,-1.9616338,-1.3778555,-1.3233154,-0.23444258,0.07475242,-0.1062662,-0.22652462,0.12872982,-1.5473077,0.29876426,1.0900352,1.9599996,1.5603986,1.7849712,0.43165234,0.68530875,0.41222215,-1.4949954,0.2539562,1.1816821,0.8133682,-0.13589373,-0.10134105,-0.22444677,-0.4338363,0.26949608,0.2357099,0.5971933,-0.07950157,0.35615224,0.41307867,0.18495297,-0.6131277,-1.6330228,0.8950521,-0.34763053,0.1399203,0.34985602,-0.613716,0.14098707,0.2247279,-0.047933035,-0.048670564,0.14450663,0.39636898,0.19859233,0.08121508,0.39634067,-0.7456508,0.0150043005,0.8261462,0.21722865,0.4663173,0.9757484,-0.33121455,-0.96117544,-0.257177,-0.12656212,-0.21372373,-1.0290393,0.5739423,-0.0417815,0.028296288,0.2501568,0.17757487,0.04565919,0.9859798,-0.03386296,-0.38271096,-0.06831075,1.1830456,0.14316106,0.08394782,0.2293205,1.4607192,-0.14453705,0.28506094,0.5329653,0.5521706,0.22821863,0.19148438,0.36174583,0.12158227
2021-06-30,-1.5350627,-1.554059,-0.8056874,1.0081474,0.32869962,0.99620765,-0.21850234,0.99669147,-0.9501561,-1.0750899,-0.66577184,-0.16166472,-1.3250283,-0.33005053,-0.69565225,-0.2557168,-0.042976774,-0.87630695,-1.4615307,-0.29359925,-0.896454,-1.0217383,0.98038226,0.7382889,-0.6713815,1.6552655,-1.1613601,0.10704796,0.117862076,-0.7028408,0.49018878,-1.1035262,-0.3818866,0.34366652,-0.86037874,0.6620009,0.6677895,-0.097698845,0.7687552,0.72972494,1.5645602,0.27013472,-0.9742033,-1.1946349,-0.2814287,-1.9977913,-1.4146402,-1.3437536,-0.26699495,0.11155653,-0.12913732,-0.24988455,0.12534937,-1.5846319,0.31604505,1.0895966,1.9811232,1.5651487,1.8296597,0.46415287,0.7035848,0.41025493,-1.5265416,0.22244754,1.2088501,0.82118505,-0.14479175,-0.13236934,-0.21375747,-0.45038322,0.30362684,0.2575096,0.603358,-0.11709714,0.3789002,0.40922946,0.21936755,-0.6351105,-1.6645491,0.90417767,-0.33702022,0.15147188,0.32970512,-0.61261344,0.16362211,0.19146639,-0.028052365,-0.08610138,0.14639142,0.40385664,0.22414586,0.06916519,0.38547117,-0.75771725,-0.010392373,0.8142122,0.20653197,0.46180838,0.96108997,-0.32158375,-0.9706378,-0.25838846,-0.101961695,-0.21587998,-1.0442379,0.5625091,-0.03621588,0.015840167,0.26704186,0.16077429,0.049524635,0.99334836,-0.02924883,-0.4023472,-0.03714471,1.2043519,0.16322754,0.057901338,0.23099929,1.4642606,-0.12354039,0.2885556,0.55205834,0.54232585,0.26252526,0.17166817,0.39410377,0.10123083
2021-07-01,-1.5373155,-1.5546031,-0.80948687,1.0192055,0.34104252,1.0113286,-0.22139198,1.0014817,-0.94840014,-1.0924835,-0.66999865,-0.16086009,-1.3487256,-0.32487148,-0.70284057,-0.2503391,-0.03230703,-0.86793697,-1.4662292,-0.2858109,-0.89539725,-1.0302861,0.99165154,0.7530648,-0.67359024,1.6723223,-1.1528709,0.09643577,0.118992135,-0.70960665,0.49299946,-1.1083958,-0.37741733,0.35569188,-0.872803,0.66917515,0.67134297,-0.09326841,0.77279127,0.73893785,1.5755622,0.2612146,-0.96942437,-1.192562,-0.27354997,-1.9933245,-1.4307686,-1.3589134,-0.26633644,0.101227015,-0.11992878,-0.2605824,0.12823863,-1.5963111,0.30188113,1.0963111,1.9887241,1.5714695,1.8142459,0.46962166,0.71429443,0.41745085,-1.5129614,0.2341257,1.2209876,0.81931025,-0.14104965,-0.11942622,-0.21028215,-0.4588312,0.2859627,0.26418263,0.6115484,-0.117298454,0.37133157,0.4188384,0.20686978,-0.6408147,-1.6681814,0.91845524,-0.34746072,0.15336527,0.33284652,-0.625267,0.15919998,0.18412505,-0.04144332,-0.08222191,0.13412333,0.39776257,0.2229965,0.057461053,0.38420835,-0.7681932,-0.01369211,0.8101969,0.2053526,0.45980808,0.95620275,-0.31414008,-0.97837126,-0.25942323,-0.09986666,-0.2216504,-1.0347774,0.5603669,-0.030171031,0.006541007,0.27311212,0.15328485,0.062578194,1.0188017,-0.029603723,-0.4078122,-0.027979758,1.2114986,0.15745868,0.047628284,0.20979887,1.45759,-0.13178611,0.29479375,0.5555167,0.54310006,0.26198715,0.16967718,0.4002353,0.09521179
2021-07-02,-1.5508687,-1.557333,-0.8483542,1.020283,0.36909735,1.0467085,-0.22454625,0.9929687,-0.93851036,-1.1247258,-0.6614356,-0.17364681,-1.376096,-0.30240348,-0.66989267,-0.28692758,-0.026594076,-0.8474823,-1.4626944,-0.28351498,-0.8997482,-1.0166887,1.0364038,0.74583125,-0.6734339,1.697103,-1.1348974,0.06643836,0.109805,-0.68482196,0.50001085,-1.1080878,-0.36187294,0.37394622,-0.87399554,0.6756214,0.6663451,-0.045281097,0.7672883,0.72717685,1.5731747,0.30797708,-1.0008738,-1.2264171,-0.2693004,-2.0160794,-1.463143,-1.390624,-0.2885782,0.14246607,-0.14569041,-0.29648805,0.102228075,-1.6407294,0.31686306,1.1109589,2.026657,1.5907049,1.864509,0.5036438,0.75996757,0.41043139,-1.5479289,0.2030353,1.2581139,0.8175364,-0.16866194,-0.16762632,-0.18304089,-0.46958697,0.3293681,0.28918523,0.6232114,-0.15905109,0.38976067,0.3847112,0.26196396,-0.6816771,-1.709115,0.91456604,-0.32024044,0.18348294,0.31547987,-0.6223648,0.17882647,0.13905583,-0.02616395,-0.11606695,0.14011592,0.39423805,0.24964017,0.0056671887,0.3719281,-0.7887957,-0.05225832,0.779123,0.20021822,0.4823065,0.9247297,-0.278053,-1.0035375,-0.2482545,-0.080605336,-0.22263592,-1.0570518,0.53082895,-0.020844674,-0.028704751,0.29092067,0.12081867,0.06564155,1.0253165,-0.009631732,-0.43235055,0.014642222,1.2330796,0.17905845,0.033523858,0.2152689,1.4792743,-0.08531483,0.29066312,0.58443874,0.533435,0.29867664,0.13358879,0.4394077,0.068848774
2021-07-06,-1.5597868,-1.5657736,-0.8864006,1.0255182,0.38757092,1.0801158,-0.23751222,0.9911657,-0.9309326,-1.1568167,-0.66187835,-0.19383073,-1.3999841,-0.28630632,-0.6770506,-0.3080579,-0.035387263,-0.8324678,-1.4756422,-0.2699655,-0.89267063,-1.0149155,1.069987,0.755423,-0.6828419,1.7008386,-1.1297696,0.046562187,0.10502544,-0.68399966,0.5043029,-1.1073593,-0.3362316,0.3758603,-0.8690567,0.70115316,0.6776626,-0.040727347,0.78093636,0.71673495,1.5667741,0.33929276,-1.0065081,-1.2433975,-0.27343985,-2.0228124,-1.4973128,-1.4071065,-0.3069191,0.1667825,-0.16001116,-0.3144373,0.08784267,-1.6755228,0.32945037,1.1276813,2.0557866,1.5909224,1.9016732,0.521801,0.7709957,0.40823525,-1.5790323,0.190346,1.2903292,0.8119712,-0.17750293,-0.19624782,-0.16948444,-0.4842407,0.35142162,0.27801198,0.6285857,-0.1833096,0.3955038,0.38708085,0.2819337,-0.70803547,-1.7349943,0.9151095,-0.30950668,0.19006574,0.30943882,-0.60992354,0.18983649,0.11788431,-0.01668907,-0.1321485,0.14323267,0.38093862,0.2737412,-0.008477767,0.39600503,-0.79279387,-0.07019638,0.7533685,0.18617776,0.5048031,0.93247914,-0.27485704,-1.0223643,-0.2407806,-0.06672451,-0.22554621,-1.0661563,0.50958216,-0.01567524,-0.036164016,0.31074935,0.08971731,0.09000239,1.0311339,-0.010099808,-0.4353438,0.03452923,1.2507131,0.17858142,0.028750807,0.21319649,1.4937165,-0.05065359,0.29230887,0.58934754,0.538066,0.31565714,0.13299558,0.4592017,0.05525051
2021-07-07,-1.5467926,-1.5346793,-0.8798095,1.0042762,0.37716597,1.0510024,-0.23902833,0.9818698,-0.92172563,-1.1340389,-0.6634294,-0.19062644,-1.3734889,-0.3026302,-0.6680968,-0.30760723,-0.040221363,-0.8412459,-1.4541861,-0.28386277,-0.8890873,-1.0059633,1.0459106,0.7392565,-0.6790763,1.6826389,-1.1155418,0.06466319,0.108262435,-0.6769003,0.50547814,-1.1010656,-0.33534348,0.35435677,-0.855615,0.6889393,0.65809566,-0.059355497,0.7850025,0.7128872,1.5383722,0.32389116,-0.99977183,-1.2276876,-0.2739792,-2.0003424,-1.4585869,-1.3760107,-0.29391503,0.16317384,-0.15594065,-0.29115677,0.092972726,-1.6389098,0.34307554,1.1089566,2.0303428,1.5563339,1.8753884,0.501164,0.744112,0.39977753,-1.5561686,0.1871404,1.2712847,0.7994168,-0.16566893,-0.1773178,-0.1920754,-0.46265954,0.3467682,0.2762785,0.6103676,-0.16387469,0.40266335,0.38569623,0.26796204,-0.66928923,-1.7111742,0.91843724,-0.3076514,0.17624277,0.32082024,-0.6001222,0.17903982,0.12134864,-0.012829302,-0.12572113,0.13987115,0.3881951,0.26658857,0.012937372,0.38779527,-0.7870204,-0.05471786,0.7681901,0.17671536,0.50128955,0.9358854,-0.29720002,-1.0103469,-0.23301694,-0.06832822,-0.24293618,-1.0572768,0.5193732,-0.034542672,-0.023555046,0.30617133,0.109054536,0.07495177,1.0119987,-0.022143967,-0.42488447,0.015170036,1.2396522,0.16900888,0.037239686,0.2128157,1.4646364,-0.06398998,0.2933371,0.5799898,0.5194627,0.31740695,0.16062096,0.44992185,0.07251121
2021-07-08,-1.5464935,-1.5411375,-0.8679199,0.98334545,0.37555254,1.0468338,-0.24112064,0.9779441,-0.92594576,-1.1242924,-0.67151487,-0.19125512,-1.364604,-0.30703336,-0.67540294,-0.31367743,-0.04593938,-0.8430778,-1.4432584,-0.29102254,-0.8853804,-1.0048869,1.0349582,0.7308161,-0.677659,1.6719948,-1.0992329,0.058832496,0.10189813,-0.67661834,0.4888537,-1.1003155,-0.33937323,0.33775672,-0.85252416,0.7021285,0.65522254,-0.06001883,0.78423214,0.71645314,1.5316049,0.30833623,-0.9806325,-1.2168031,-0.28604946,-1.9994711,-1.4429789,-1.3689992,-0.29120588,0.16178766,-0.1597935,-0.2766691,0.098471135,-1.6380348,0.35433948,1.1252613,2.0254917,1.5495347,1.8626049,0.49453592,0.73883617,0.40428025,-1.5534749,0.18871188,1.2569855,0.79339486,-0.16238298,-0.17746875,-0.19944198,-0.44613,0.34282535,0.26493633,0.60759425,-0.16379455,0.39423138,0.38749495,0.26571983,-0.66410637,-1.7030394,0.91431504,-0.31383103,0.18596044,0.33847612,-0.5947937,0.17643452,0.1389342,-0.0039587235,-0.12191528,0.14238109,0.3898099,0.25562364,0.028148457,0.38476652,-0.783455,-0.037694946,0.77247393,0.174448,0.5034882,0.9497273,-0.31048873,-1.0085162,-0.24422653,-0.082964465,-0.2427118,-1.0523751,0.5259285,-0.03374532,-0.014411885,0.28847024,0.105051816,0.07313745,1.0034672,-0.021659905,-0.41840935,0.023369426,1.2215213,0.15410152,0.05656561,0.21625154,1.4549387,-0.06795062,0.2909571,0.57627445,0.5229341,0.3114723,0.17769834,0.44298658,0.09291412
2021-07-09,-1.5508668,-1.5641774,-0.86930895,0.9771267,0.38186866,1.0410463,-0.2324161,0.9832386,-0.9226187,-1.1205043,-0.68099564,-0.19601738,-1.3637931,-0.30157685,-0.6617104,-0.31233734,-0.031638928,-0.8453404,-1.4479946,-0.30697724,-0.88580227,-1.0172455,1.0179081,0.72262025,-0.6624653,1.6827027,-1.1012611,0.06790418,0.10347334,-0.67901134,0.49480408,-1.0920354,-0.34962913,0.3624696,-0.86966765,0.69618195,0.66510344,-0.052092776,0.7663944,0.7064566,1.558183,0.29080123,-0.9689366,-1.2062807,-0.28535149,-2.0054083,-1.4350536,-1.366426,-0.27165115,0.15512387,-0.15635666,-0.28247362,0.089297324,-1.637892,0.34603974,1.1374044,2.0418487,1.5680076,1.8491142,0.49211413,0.7573055,0.40750206,-1.5464671,0.19910732,1.2525923,0.79632837,-0.1691451,-0.16846855,-0.20065895,-0.43257967,0.31371325,0.26261896,0.60667616,-0.17104526,0.4020491,0.3842616,0.2429428,-0.6638504,-1.7085607,0.91386867,-0.31288522,0.19846505,0.34009594,-0.6081655,0.17441192,0.1425955,-0.027937438,-0.121959716,0.14548418,0.39840984,0.25854665,0.004012369,0.37357342,-0.793708,-0.030143019,0.77720976,0.18947026,0.49833703,0.9468471,-0.3154957,-1.01262,-0.23730223,-0.09588457,-0.2311245,-1.0439692,0.51950216,-0.023853913,-0.023277545,0.29594058,0.122994386,0.07209697,1.0179996,-0.0046445876,-0.41857356,0.017781183,1.2079234,0.16260381,0.06715185,0.20426758,1.4672325,-0.07160101,0.29396805,0.5898526,0.51534754,0.30476868,0.16659716,0.42386112,0.0928164
2021-07-12,-1.5225047,-1.5482258,-0.84126735,0.9695304,0.36037052,1.0123769,-0.24049012,0.9910459,-0.9261554,-1.0814607,-0.67633235,-0.19029221,-1.3314091,-0.32779878,-0.67265725,-0.29254046,-0.025579054,-0.8585045,-1.4477322,-0.3251149,-0.8875508,-1.0169246,0.9789113,0.7437666,-0.6632602,1.6583096,-1.0963473,0.09142551,0.1055829,-0.66919816,0.47985905,-1.088777,-0.36082852,0.33648947,-0.842943,0.6767879,0.6384294,-0.0805268,0.77385503,0.7059361,1.5693617,0.26207197,-0.94566506,-1.1786287,-0.30098268,-1.9683845,-1.4198747,-1.33782,-0.26925594,0.12122075,-0.14823768,-0.25883552,0.109761216,-1.6158514,0.34041226,1.1154852,2.0024285,1.5384147,1.8019983,0.4774796,0.72049725,0.40901747,-1.5097816,0.22624946,1.2301676,0.80132717,-0.14409076,-0.13679466,-0.20780677,-0.3984388,0.30119658,0.2669106,0.60705125,-0.13380957,0.37341136,0.39239138,0.2016044,-0.6362407,-1.6850396,0.905376,-0.33160132,0.17252894,0.3447239,-0.6117448,0.15670408,0.16559222,-0.04797115,-0.09399528,0.136966,0.4053836,0.24022475,0.023215273,0.383673,-0.77334774,-0.013855565,0.7893298,0.18951239,0.47361863,0.94938946,-0.3313296,-0.99177897,-0.24461883,-0.12070976,-0.22005448,-1.0212308,0.55671704,-0.028765194,-0.001502967,0.2800882,0.14891995,0.07329055,1.0100987,-0.019440189,-0.39754176,-0.020960972,1.2012529,0.15874057,0.0625162,0.1998294,1.4466616,-0.107735984,0.29621834,0.56441915,0.5291716,0.28259826,0.17470175,0.39182478,0.11468883
2021-07-13,-1.5253143,-1.5573549,-0.86427665,0.9725585,0.37003273,1.0382457,-0.23920536,0.98482645,-0.92515695,-1.1044917,-0.6677486,-0.1984331,-1.3502668,-0.3209012,-0.6577692,-0.30413926,-0.02018565,-0.83770645,-1.449862,-0.3179263,-0.8952343,-1.0184937,1.0039399,0.7494264,-0.65879005,1.6734283,-1.0960121,0.0721547,0.09885208,-0.66082823,0.4904707,-1.0879624,-0.35569194,0.34832966,-0.85375214,0.677631,0.6397692,-0.06830749,0.7633046,0.7016915,1.5663452,0.27867848,-0.95698607,-1.2064717,-0.30438504,-1.9874414,-1.4309719,-1.3404465,-0.2810825,0.13115796,-0.15740332,-0.26989415,0.0869057,-1.6287231,0.3321497,1.10978,2.0277214,1.5501052,1.8308321,0.4941378,0.74920225,0.405778,-1.5373689,0.21763761,1.2497845,0.7998513,-0.16340847,-0.14233038,-0.20842135,-0.40737832,0.31414106,0.26922232,0.6123613,-0.15952614,0.3773533,0.38856262,0.2173436,-0.66472733,-1.708789,0.9125265,-0.32018486,0.1900129,0.33038455,-0.60994095,0.1670385,0.15066832,-0.046572696,-0.1172179,0.13882032,0.40161446,0.25296423,0.0013229675,0.38231575,-0.7841499,-0.018539784,0.78104913,0.18821056,0.48077235,0.9393104,-0.3112862,-1.007242,-0.22987959,-0.11137894,-0.2112998,-1.0391967,0.55572754,-0.015681658,-0.014439067,0.30602196,0.14103813,0.07002689,1.0220942,-0.00024907803,-0.42460018,0.0047546932,1.227038,0.17307226,0.05273252,0.19731587,1.4652827,-0.09084707,0.28822422,0.5723783,0.5236123,0.28725195,0.16457045,0.40917712,0.10213864
2021-07-14,-1.5222285,-1.5236232,-0.88826287,0.9710599,0.35918707,1.0322094,-0.23889974,0.9784906,-0.9023623,-1.1088252,-0.6412999,-0.20708609,-1.3412839,-0.31953678,-0.63401675,-0.31906557,-0.020385643,-0.80873775,-1.4349511,-0.32254776,-0.915778,-0.9991974,1.018842,0.75802886,-0.6505139,1.6669263,-1.0896972,0.057505794,0.083856896,-0.6308832,0.49482572,-1.0866916,-0.35067987,0.34534758,-0.87446314,0.6888778,0.63089454,-0.04929428,0.75339746,0.6820198,1.5526925,0.2964107,-0.9696944,-1.21716,-0.3106938,-1.978457,-1.42946,-1.3399532,-0.31108132,0.16396707,-0.17677084,-0.28702953,0.07758421,-1.6354227,0.3492595,1.0826468,2.029109,1.5244305,1.8558536,0.5016024,0.7637645,0.40661603,-1.548058,0.19137356,1.2500468,0.7972064,-0.16954556,-0.148217,-0.19550523,-0.38970336,0.3431662,0.28351194,0.6280198,-0.18167627,0.3892185,0.38909167,0.2524035,-0.6598982,-1.7211232,0.905716,-0.30306357,0.206583,0.30688173,-0.5819543,0.1756465,0.119757295,-0.020300243,-0.14068493,0.15223987,0.39926082,0.26877838,-0.0076663247,0.37041923,-0.7756574,-0.023034599,0.7688675,0.17357329,0.48621202,0.91991794,-0.3074531,-1.0108969,-0.22696055,-0.10952054,-0.22367632,-1.0483762,0.54796743,-0.01162344,-0.028330872,0.31384355,0.13010456,0.04734853,1.0141003,-0.0064772377,-0.43988225,-0.0032007392,1.2424645,0.18639538,0.02484882,0.20804602,1.45263,-0.07460434,0.28635743,0.58394086,0.5143149,0.29592705,0.14727816,0.4187296,0.09031166
2021-07-15,-1.5482359,-1.5453842,-0.91879463,0.97886467,0.3714519,1.0538965,-0.23576695,0.978336,-0.90965486,-1.1252255,-0.64332765,-0.21394616,-1.3567512,-0.31233937,-0.6326606,-0.32692808,-0.01234927,-0.8048224,-1.4494988,-0.32276994,-0.92960733,-1.0002995,1.0359203,0.7686399,-0.6546873,1.6931921,-1.1082206,0.0417618,0.08745144,-0.6335403,0.50054085,-1.1018683,-0.35984522,0.36913413,-0.87639844,0.7127385,0.64247584,-0.047540706,0.74391735,0.6830623,1.5694602,0.3221514,-0.9813063,-1.2409513,-0.3027701,-2.002486,-1.4452772,-1.3689246,-0.3214712,0.1846852,-0.18271407,-0.30589074,0.05594511,-1.6530111,0.35514948,1.0914756,2.0653572,1.5485709,1.8813251,0.5278314,0.78736997,0.40764472,-1.5834626,0.18158737,1.2773919,0.7954338,-0.18157232,-0.17692605,-0.21687795,-0.3949241,0.3541986,0.28758952,0.6392891,-0.20633616,0.41067013,0.38897246,0.2815575,-0.6784293,-1.7380931,0.90755767,-0.31117922,0.22540885,0.29348302,-0.58762455,0.18625379,0.105524614,-0.008296162,-0.1558645,0.15542948,0.39875603,0.28250584,-0.022753358,0.37979355,-0.7958559,-0.032047626,0.7744354,0.17584081,0.4841267,0.92925954,-0.30539837,-1.0186272,-0.23604998,-0.09762061,-0.22347933,-1.0625288,0.5391442,-0.01317291,-0.02750283,0.3267511,0.12306206,0.056313656,1.0249621,0.013843542,-0.45266065,0.022601174,1.2669082,0.19753811,0.026324501,0.20728591,1.4799831,-0.05469672,0.2853647,0.6008536,0.5109694,0.29672647,0.14115146,0.4291781,0.07746119
2021-07-16,-1.5568571,-1.5518849,-0.92542523,0.9786607,0.375105,1.0479213,-0.23057447,0.9854765,-0.9161782,-1.117116,-0.65199643,-0.21340291,-1.3552274,-0.31453672,-0.6463579,-0.3236286,-0.023123626,-0.8222093,-1.4602673,-0.3236389,-0.92003185,-1.0090215,1.0405688,0.77597785,-0.66422385,1.6876704,-1.1113731,0.045593385,0.101038486,-0.6392786,0.50213355,-1.1147583,-0.3617003,0.3587615,-0.8581532,0.71549046,0.6368948,-0.059187982,0.7635124,0.6887752,1.5791035,0.31679836,-0.9828567,-1.2415324,-0.310301,-2.008607,-1.445283,-1.374093,-0.31946605,0.18221,-0.18033013,-0.30475187,0.06498346,-1.6540532,0.35284907,1.093554,2.0536346,1.5599976,1.8697107,0.5296118,0.78266096,0.41090077,-1.5805068,0.18556443,1.2734147,0.79454625,-0.18220079,-0.1837656,-0.22703506,-0.39526066,0.3558402,0.28340554,0.64445853,-0.19626917,0.40826395,0.39375123,0.28588817,-0.679802,-1.7396228,0.90179205,-0.32807833,0.21381426,0.2980113,-0.59022117,0.18092702,0.11332704,-0.012834217,-0.14595328,0.15317391,0.3999818,0.28182837,-0.019712333,0.4031127,-0.78617966,-0.030011252,0.77880085,0.17297155,0.49285278,0.946627,-0.31073117,-1.0143783,-0.24832575,-0.10058583,-0.22112235,-1.0557698,0.5402526,-0.023475213,-0.019075759,0.31827247,0.13701324,0.06334017,1.0201442,0.012108144,-0.4402388,0.029598722,1.2590146,0.19703975,0.03208591,0.20922774,1.4914789,-0.056539994,0.28836975,0.5980878,0.52772886,0.29389176,0.14317805,0.4257594,0.08267574
2021-07-19,-1.5427854,-1.5487304,-0.89433056,0.9600102,0.36682922,1.0223956,-0.22618958,0.9860455,-0.91439795,-1.0797719,-0.6519196,-0.19648229,-1.3294592,-0.330302,-0.65514815,-0.3044597,-0.035121802,-0.83580554,-1.4453725,-0.32798284,-0.9072081,-1.016912,1.0134702,0.75587046,-0.65804255,1.6595974,-1.0946424,0.073049866,0.11168894,-0.64482045,0.49465215,-1.1058791,-0.37376186,0.32556495,-0.8555061,0.6912845,0.6305735,-0.079407275,0.77044964,0.7115525,1.5707986,0.2977362,-0.95982206,-1.2160575,-0.31494442,-1.9999855,-1.408502,-1.3441792,-0.302982,0.1572337,-0.1711547,-0.27527314,0.0893091,-1.6267834,0.3461261,1.0891625,2.007169,1.5439175,1.8277787,0.49855945,0.7508546,0.41954267,-1.5378246,0.19693795,1.243191,0.7886263,-0.17939961,-0.16637525,-0.23240939,-0.37829396,0.3330859,0.2659747,0.6230754,-0.16853195,0.39589232,0.40493205,0.25920725,-0.6455138,-1.715828,0.8976378,-0.3386191,0.19953805,0.32058245,-0.5910836,0.16506752,0.1471974,-0.025435803,-0.124637336,0.1468305,0.3946985,0.2591075,-0.0007787375,0.4112655,-0.77047133,-0.021319075,0.7825334,0.16915062,0.4827048,0.9602264,-0.3261353,-0.99721915,-0.24731894,-0.11646873,-0.22245276,-1.0346326,0.55793893,-0.03183263,-0.0034394483,0.28678066,0.15528944,0.057127815,0.9966053,-0.00016762642,-0.42427796,0.008062474,1.2371705,0.19463278,0.03214765,0.21179232,1.4729869,-0.09572084,0.2895198,0.5777112,0.5251326,0.28913742,0.14776677,0.41156805,0.11698723
2021-07-20,-1.5584232,-1.5922157,-0.91026103,0.9777868,0.38728014,1.0871205,-0.23344216,0.98375654,-0.9130268,-1.1171851,-0.65648973,-0.21425009,-1.3856635,-0.32771754,-0.6446223,-0.32898128,-0.01678061,-0.8316115,-1.4792867,-0.29046965,-0.9222741,-1.028788,1.0439675,0.7980081,-0.6587697,1.7072886,-1.113827,0.044600543,0.117634974,-0.6419922,0.5192797,-1.1134359,-0.37983346,0.36778304,-0.89229274,0.70471597,0.64031893,-0.052880798,0.7639948,0.70688015,1.5764394,0.3121965,-0.9847334,-1.2586238,-0.28956538,-2.026247,-1.475426,-1.3950732,-0.31805772,0.16861519,-0.19041944,-0.29792008,0.08660613,-1.6802864,0.35109803,1.1215932,2.0440922,1.5818048,1.8654095,0.52566814,0.7664342,0.41685897,-1.5759966,0.17533523,1.2831686,0.79990256,-0.16780034,-0.1841428,-0.23500082,-0.410648,0.36207068,0.2823051,0.6551254,-0.1773613,0.38774207,0.4056877,0.26819426,-0.6706178,-1.744212,0.9255976,-0.3538251,0.20208569,0.30227235,-0.58527577,0.16476527,0.14575972,-0.010172695,-0.13749897,0.1484428,0.39240903,0.27642214,-0.02775737,0.40853465,-0.8128364,-0.05547504,0.7804117,0.16608003,0.46854812,0.95829415,-0.31762597,-1.0053754,-0.24140961,-0.11226362,-0.19184275,-1.0513146,0.55389977,-0.003722897,-0.026481513,0.32788754,0.12928835,0.061341025,1.0188835,0.022047685,-0.45779657,0.051885292,1.29668,0.2186764,0.015256003,0.19705702,1.4876094,-0.074435174,0.30677563,0.5853628,0.5322163,0.28479457,0.12605515,0.46273944,0.07866553
